TheTime,AIN0,,AIN1,AIN2,AIN3,AVERAGE,AIN1
42333.6128,2.424952,44.643,2.597479,2.526544,1.384634,,
42333.6128,2.515523,44.644,2.421228,2.516486,1.389663,,
42333.6128,2.384699,44.645,2.652873,2.39579,1.384634,,
42333.6128,2.404825,44.646,2.874446,2.265035,1.384634,,
42333.6128,2.429984,44.647,2.743516,2.229832,1.384634,,
42333.6128,2.379667,44.648,2.562229,2.280123,1.384634,,
42333.6128,2.384699,44.649,2.637765,2.285151,1.384634,,
42333.6128,2.314255,44.65,2.748552,2.24492,1.389663,,
42333.6128,2.56584,44.651,2.607551,2.370645,1.389663,,
42333.6128,2.475269,44.652,2.53705,2.39579,1.384634,,
42333.6128,2.485333,44.653,2.693159,2.420935,1.384634,,
42333.6128,2.485333,44.654,2.733445,2.405848,1.389663,,
42333.6128,2.414889,44.655,2.642801,2.430993,1.384634,,
42333.6128,2.399794,44.656,2.652873,2.456138,1.384634,,
42333.6128,2.258906,44.657,2.532015,2.491341,1.374576,,
42333.6128,2.38973,44.658,2.416192,2.571805,1.379605,,
42333.6128,2.38973,44.659,2.396049,2.601979,1.384634,,
42333.6128,2.198525,44.66,2.436335,2.551689,1.379605,,
42333.6128,2.384699,44.661,2.597479,2.481283,1.384634,,
42333.6128,2.369603,44.662,2.718338,2.436022,1.384634,,
42333.6128,2.274001,44.663,2.63273,2.486312,1.384634,,
42333.6128,2.455142,44.664,2.516907,2.516486,1.379605,,
42333.6128,2.445079,44.665,2.567265,2.491341,1.384634,,
42333.6128,2.379667,44.666,2.66798,2.461167,1.379605,,
42333.6128,2.455142,44.667,2.647837,2.466196,1.389663,,
42333.6128,2.38973,44.668,2.572301,2.456138,1.384634,,
42333.6128,2.480301,44.669,2.617622,2.491341,1.399721,,
42333.6128,2.460174,44.67,2.567265,2.501399,1.389663,,
42333.6128,2.399794,44.671,2.486693,2.511457,1.384634,,
42333.6128,2.545713,44.672,2.496764,2.571805,1.384634,,
42333.6128,2.445079,44.673,2.511872,2.536602,1.384634,,
42333.6128,2.460174,44.674,2.642801,2.481283,1.379605,,
42333.6128,2.435016,44.675,2.758624,2.390761,1.389663,,
42333.6128,2.450111,44.676,2.79891,2.390761,1.379605,,
42333.6128,2.394762,44.677,2.592444,2.415906,1.384634,,
42333.6128,2.274001,44.678,2.486693,2.375674,1.379605,,
42333.6128,2.374635,44.679,2.637765,2.315325,1.384634,,
42333.6128,2.435016,44.68,2.652873,2.29521,1.384634,,
42333.6128,2.369603,44.681,2.597479,2.29018,1.384634,,
42333.6128,2.188462,44.682,2.592444,2.310297,1.389663,,
42333.6128,2.294128,44.683,2.597479,2.380703,1.384634,,
42333.6128,2.455142,44.684,2.627694,2.441051,1.379605,,
42333.6128,2.374635,44.685,2.617622,2.481283,1.379605,,
42333.6128,2.324318,44.686,2.592444,2.536602,1.384634,,
42333.6128,2.455142,44.687,2.511872,2.581863,1.389663,,
42333.6128,2.555777,44.688,2.5018,2.627124,1.394692,,
42333.6128,2.409857,44.689,2.516907,2.617066,1.389663,,
42333.6128,2.480301,44.69,2.446407,2.657298,1.384634,,
42333.6128,2.470237,44.691,2.486693,2.581863,1.384634,,
42333.6128,2.409857,44.692,2.743516,2.486312,1.379605,,
42333.6128,2.470237,44.693,2.713302,2.501399,1.379605,,
42333.6128,2.384699,44.694,2.345692,2.551689,1.384634,,
42333.6128,2.440047,44.695,2.511872,2.400819,1.389663,,
42333.6128,2.35954,44.696,2.949982,2.184571,1.389663,,
42333.6128,2.394762,44.697,2.919768,2.13931,1.374576,,
42333.6128,2.424952,44.698,2.698195,2.219774,1.389663,,
42333.6128,2.404825,44.699,2.516907,2.305268,1.379605,,
42333.6128,2.384699,44.7,2.647837,2.305268,1.399721,,
42333.6128,2.450111,44.701,2.662944,2.370645,1.389663,,
42333.6128,2.485333,44.702,2.587408,2.415906,1.384634,,
42333.6128,2.354508,44.703,2.617622,2.405848,1.389663,,
42333.6128,2.409857,44.704,2.693159,2.400819,1.389663,,
42333.6128,2.409857,44.705,2.698195,2.405848,1.384634,,
42333.6128,2.364572,44.706,2.562229,2.471225,1.389663,,
42333.6128,2.344445,44.707,2.491729,2.536602,1.379605,,
42333.6128,2.324318,44.708,2.446407,2.556718,1.384634,,
42333.6128,2.470237,44.709,2.491729,2.551689,1.374576,,
42333.6128,2.38973,44.71,2.496764,2.511457,1.384634,,
42333.6128,2.198525,44.711,2.552158,2.466196,1.379605,,
42333.6128,2.399794,44.712,2.627694,2.481283,1.384634,,
42333.6128,2.379667,44.713,2.577336,2.481283,1.389663,,
42333.6128,2.404825,44.714,2.582372,2.501399,1.384634,,
42333.6128,2.435016,44.715,2.63273,2.466196,1.379605,,
42333.6128,2.38973,44.716,2.63273,2.425964,1.379605,,
42333.6128,2.475269,44.717,2.662944,2.461167,1.384634,,
42333.6128,2.38973,44.718,2.532015,2.501399,1.389663,,
42333.6128,2.429984,44.719,2.476621,2.581863,1.389663,,
42333.6128,2.525586,44.72,2.461514,2.622095,1.384634,,
42333.6128,2.409857,44.721,2.451442,2.591921,1.384634,,
42333.6128,2.470237,44.722,2.592444,2.561747,1.394692,,
42333.6128,2.435016,44.723,2.688123,2.481283,1.374576,,
42333.6128,2.480301,44.724,2.753588,2.44608,1.389663,,
42333.6128,2.38973,44.725,2.768695,2.425964,1.394692,,
42333.6128,2.445079,44.726,2.516907,2.436022,1.384634,,
42333.6128,2.379667,44.727,2.617622,2.320355,1.384634,,
42333.6128,2.38973,44.728,2.793874,2.29521,1.384634,,
42333.6128,2.445079,44.729,2.511872,2.325384,1.379605,,
42333.6128,2.198525,44.73,2.542086,2.249949,1.394692,,
42333.6128,2.188462,44.731,2.657908,2.254977,1.389663,,
42333.6128,2.314255,44.732,2.572301,2.29018,1.389663,,
42333.6128,2.414889,44.733,2.642801,2.310297,1.379605,,
42333.6128,2.334382,44.734,2.83416,2.315325,1.384634,,
42333.6128,2.404825,44.735,2.678051,2.451109,1.384634,,
42333.6128,2.490365,44.736,2.411156,2.632153,1.384634,,
42333.6128,2.611125,44.737,2.360799,2.722676,1.384634,,
42333.6128,2.485333,44.738,2.406121,2.707588,1.379605,,
42333.6128,2.38973,44.739,2.471586,2.637182,1.389663,,
42333.6128,2.445079,44.74,2.552158,2.59695,1.379605,,
42333.6128,2.399794,44.741,2.622658,2.541631,1.379605,,
42333.6128,2.384699,44.742,2.683087,2.526544,1.384634,,
42333.6128,2.35954,44.743,2.557193,2.511457,1.384634,,
42333.6128,2.470237,44.744,2.506836,2.456138,1.394692,,
42333.6128,2.414889,44.745,2.733445,2.325384,1.384634,,
42333.6128,2.369603,44.746,2.889553,2.194629,1.394692,,
42333.6128,2.409857,44.747,2.733445,2.144339,1.379605,,
42333.6128,2.364572,44.748,2.733445,2.144339,1.389663,,
42333.6128,2.394762,44.749,2.678051,2.275094,1.379605,,
42333.6128,2.455142,44.75,2.46655,2.410877,1.389663,,
42333.6128,2.585967,44.751,2.587408,2.44608,1.384634,,
42333.6128,2.485333,44.752,2.673016,2.456138,1.384634,,
42333.6128,2.470237,44.753,2.622658,2.471225,1.379605,,
42333.6128,2.41992,44.754,2.723373,2.471225,1.384634,,
42333.6128,2.384699,44.755,2.627694,2.511457,1.384634,,
42333.6128,2.309223,44.756,2.46655,2.521515,1.384634,,
42333.6128,2.314255,44.757,2.471586,2.531573,1.384634,,
42333.6128,2.404825,44.758,2.471586,2.551689,1.389663,,
42333.6128,2.379667,44.759,2.421228,2.536602,1.384634,,
42333.6128,2.243811,44.76,2.567265,2.471225,1.379605,,
42333.6128,2.364572,44.761,2.683087,2.441051,1.389663,,
42333.6128,2.304191,44.762,2.642801,2.476254,1.379605,,
42333.6128,2.314255,44.763,2.516907,2.541631,1.394692,,
42333.6128,2.435016,44.764,2.53705,2.54666,1.384634,,
42333.6128,2.384699,44.765,2.592444,2.501399,1.389663,,
42333.6128,2.394762,44.766,2.728409,2.44608,1.384634,,
42333.6128,2.424952,44.767,2.657908,2.466196,1.384634,,
42333.6128,2.369603,44.768,2.547122,2.451109,1.384634,,
42333.6128,2.455142,44.769,2.622658,2.451109,1.389663,,
42333.6128,2.435016,44.77,2.63273,2.400819,1.374576,,
42333.6128,2.445079,44.771,2.607551,2.420935,1.379605,,
42333.6128,2.520555,44.772,2.476621,2.511457,1.384634,,
42333.6128,2.510491,44.773,2.451442,2.49637,1.389663,,
42333.6128,2.470237,44.774,2.708266,2.390761,1.384634,,
42333.6128,2.394762,44.775,2.803945,2.265035,1.389663,,
42333.6128,2.435016,44.776,2.743516,2.300239,1.379605,,
42333.6128,2.394762,44.777,2.532015,2.385732,1.389663,,
42333.6128,2.379667,44.778,2.532015,2.390761,1.389663,,
42333.6128,2.424952,44.779,2.662944,2.39579,1.384634,,
42333.6128,2.384699,44.78,2.647837,2.370645,1.379605,,
42333.6128,2.409857,44.781,2.627694,2.400819,1.384634,,
42333.6128,2.394762,44.782,2.607551,2.466196,1.379605,,
42333.6128,2.198525,44.783,2.461514,2.54666,1.379605,,
42333.6128,2.243811,44.784,2.416192,2.607008,1.389663,,
42333.6128,2.485333,44.785,2.481657,2.581863,1.384634,,
42333.6128,2.334382,44.786,2.607551,2.501399,1.384634,,
42333.6128,2.253874,44.787,2.673016,2.491341,1.389663,,
42333.6128,2.475269,44.788,2.547122,2.571805,1.394692,,
42333.6128,2.445079,44.789,2.461514,2.586892,1.389663,,
42333.6128,2.404825,44.79,2.617622,2.521515,1.384634,,
42333.6128,2.570872,44.791,2.733445,2.486312,1.379605,,
42333.6128,2.520555,44.792,2.738481,2.466196,1.379605,,
42333.6128,2.424952,44.793,2.547122,2.506428,1.384634,,
42333.6128,2.550745,44.794,2.46655,2.511457,1.389663,,
42333.6128,2.294128,44.795,2.607551,2.390761,1.389663,,
42333.6128,2.319286,44.796,2.844231,2.23989,1.384634,,
42333.6128,2.324318,44.797,2.814017,2.23989,1.389663,,
42333.6128,2.41992,44.798,2.567265,2.39579,1.379605,,
42333.6128,2.424952,44.799,2.53705,2.370645,1.389663,,
42333.6128,2.414889,44.8,2.66798,2.300239,1.389663,,
42333.6128,2.585967,44.801,2.738481,2.29018,1.384634,,
42333.6128,2.455142,44.802,2.743516,2.275094,1.384634,,
42333.6128,2.319286,44.803,2.63273,2.340471,1.379605,,
42333.6128,2.475269,44.804,2.587408,2.415906,1.379605,,
42333.6128,2.475269,44.805,2.647837,2.456138,1.384634,,
42333.6128,2.339413,44.806,2.547122,2.511457,1.379605,,
42333.6128,2.223684,44.807,2.436335,2.54666,1.394692,,
42333.6128,2.475269,44.808,2.542086,2.571805,1.384634,,
42333.6128,2.424952,44.809,2.46655,2.551689,1.379605,,
42333.6128,2.193494,44.81,2.486693,2.491341,1.384634,,
42333.6128,2.409857,44.811,2.607551,2.461167,1.384634,,
42333.6128,2.38973,44.812,2.652873,2.451109,1.384634,,
42333.6128,2.374635,44.813,2.552158,2.506428,1.389663,,
42333.6128,2.364572,44.814,2.516907,2.541631,1.384634,,
42333.6128,2.384699,44.815,2.582372,2.541631,1.384634,,
42333.6128,2.424952,44.816,2.622658,2.576834,1.379605,,
42333.6128,2.38973,44.817,2.471586,2.632153,1.389663,,
42333.6128,2.409857,44.818,2.471586,2.617066,1.384634,,
42333.6128,2.404825,44.819,2.637765,2.536602,1.394692,,
42333.6128,2.450111,44.82,2.652873,2.511457,1.389663,,
42333.6128,2.450111,44.821,2.637765,2.506428,1.384634,,
42333.6128,2.460174,44.822,2.567265,2.506428,1.374576,,
42333.6128,2.525586,44.823,2.637765,2.501399,1.389663,,
42333.6128,2.435016,44.824,2.698195,2.461167,1.384634,,
42333.6128,2.460174,44.825,2.642801,2.400819,1.394692,,
42333.6128,2.344445,44.826,2.582372,2.300239,1.384634,,
42333.6128,2.349477,44.827,2.642801,2.254977,1.384634,,
42333.6128,2.309223,44.828,2.597479,2.214745,1.379605,,
42333.6128,2.163303,44.829,2.657908,2.154397,1.389663,,
42333.6128,2.384699,44.83,2.814017,2.169484,1.384634,,
42333.6128,2.465206,44.831,2.662944,2.209716,1.389663,,
42333.6128,2.35954,44.832,2.768695,2.24492,1.389663,,
42333.6128,2.384699,44.833,2.773731,2.420935,1.384634,,
42333.6128,2.424952,44.834,2.375906,2.652269,1.384634,,
42333.6128,2.681569,44.835,2.320513,2.732733,1.379605,,
42333.6128,2.429984,44.836,2.315477,2.712617,1.384634,,
42333.6128,2.309223,44.837,2.496764,2.632153,1.379605,,
42333.6128,2.515523,44.838,2.607551,2.59695,1.399721,,
42333.6128,2.263937,44.839,2.486693,2.566776,1.384634,,
42333.6128,2.374635,44.84,2.53705,2.586892,1.379605,,
42333.6128,2.394762,44.841,2.698195,2.511457,1.389663,,
42333.6128,2.409857,44.842,2.723373,2.481283,1.384634,,
42333.6128,2.490365,44.843,2.53705,2.49637,1.394692,,
42333.6128,2.384699,44.844,2.567265,2.410877,1.384634,,
42333.6128,2.399794,44.845,2.859339,2.29521,1.389663,,
42333.6128,2.424952,44.846,2.803945,2.29521,1.384634,,
42333.6128,2.424952,44.847,2.542086,2.39579,1.384634,,
42333.6128,2.440047,44.848,2.411156,2.441051,1.379605,,
42333.6128,2.429984,44.849,2.562229,2.410877,1.384634,,
42333.6128,2.485333,44.85,2.673016,2.365616,1.399721,,
42333.6128,2.399794,44.851,2.738481,2.260006,1.379605,,
42333.6128,2.475269,44.852,2.824088,2.24492,1.384634,,
42333.6128,2.384699,44.853,2.66798,2.265035,1.389663,,
42333.6128,2.409857,44.854,2.612587,2.315325,1.379605,,
42333.6128,2.450111,44.855,2.738481,2.390761,1.384634,,
42333.6128,2.374635,44.856,2.516907,2.461167,1.384634,,
42333.6128,2.384699,44.857,2.461514,2.541631,1.374576,,
42333.6128,2.424952,44.858,2.521943,2.571805,1.389663,,
42333.6128,2.203557,44.859,2.451442,2.536602,1.384634,,
42333.6128,2.279033,44.86,2.53705,2.531573,1.389663,,
42333.6128,2.35954,44.861,2.582372,2.516486,1.389663,,
42333.6128,2.424952,44.862,2.557193,2.511457,1.379605,,
42333.6128,2.50546,44.863,2.627694,2.476254,1.389663,,
42333.6128,2.394762,44.864,2.602515,2.415906,1.379605,,
42333.6128,2.424952,44.865,2.688123,2.425964,1.384634,,
42333.6128,2.440047,44.866,2.622658,2.501399,1.379605,,
42333.6128,2.379667,44.867,2.421228,2.576834,1.379605,,
42333.6128,2.455142,44.868,2.436335,2.652269,1.384634,,
42333.6128,2.409857,44.869,2.5018,2.637182,1.384634,,
42333.6128,2.41992,44.87,2.521943,2.59695,1.379605,,
42333.6128,2.399794,44.871,2.617622,2.536602,1.384634,,
42333.6128,2.455142,44.872,2.627694,2.511457,1.384634,,
42333.6128,2.510491,44.873,2.627694,2.456138,1.384634,,
42333.6128,2.445079,44.874,2.748552,2.410877,1.379605,,
42333.6128,2.465206,44.875,2.748552,2.415906,1.394692,,
42333.6128,2.384699,44.876,2.511872,2.415906,1.384634,,
42333.6128,2.263937,44.877,2.592444,2.325384,1.389663,,
42333.6128,2.379667,44.878,2.688123,2.29521,1.379605,,
42333.6128,2.163303,44.879,2.516907,2.249949,1.374576,,
42333.6128,2.158272,44.88,2.627694,2.234861,1.379605,,
42333.6128,2.319286,44.881,2.723373,2.265035,1.389663,,
42333.6128,2.399794,44.882,2.547122,2.315325,1.384634,,
42333.6128,2.404825,44.883,2.844231,2.275094,1.384634,,
42333.6128,2.384699,44.884,2.819053,2.325384,1.389663,,
42333.6128,2.56584,44.885,2.602515,2.49637,1.379605,,
42333.6128,2.530618,44.886,2.426264,2.672385,1.384634,,
42333.6128,2.56584,44.887,2.250012,2.742792,1.389663,,
42333.6128,2.450111,44.888,2.431299,2.687472,1.389663,,
42333.6128,2.450111,44.889,2.532015,2.576834,1.379605,,
42333.6128,2.510491,44.89,2.657908,2.556718,1.389663,,
42333.6128,2.435016,44.891,2.617622,2.511457,1.384634,,
42333.6128,2.409857,44.892,2.652873,2.481283,1.379605,,
42333.6128,2.284064,44.893,2.607551,2.451109,1.394692,,
42333.6128,2.384699,44.894,2.446407,2.491341,1.394692,,
42333.6128,2.304191,44.895,2.622658,2.370645,1.389663,,
42333.6128,2.465206,44.896,2.819053,2.29018,1.384634,,
42333.6128,2.480301,44.897,2.718338,2.275094,1.384634,,
42333.6128,2.414889,44.898,2.662944,2.335442,1.384634,,
42333.6128,2.450111,44.899,2.542086,2.410877,1.384634,,
42333.6128,2.404825,44.9,2.521943,2.400819,1.394692,,
42333.6128,2.414889,44.901,2.708266,2.385732,1.384634,,
42333.6128,2.38973,44.902,2.733445,2.365616,1.384634,,
42333.6128,2.319286,44.903,2.678051,2.320355,1.379605,,
42333.6128,2.404825,44.904,2.678051,2.330413,1.389663,,
42333.6128,2.399794,44.905,2.698195,2.39579,1.374576,,
42333.6128,2.399794,44.906,2.526979,2.511457,1.384634,,
42333.6128,2.414889,44.907,2.411156,2.576834,1.379605,,
42333.6128,2.404825,44.908,2.471586,2.561747,1.379605,,
42333.6128,2.35954,44.909,2.562229,2.49637,1.379605,,
42333.6128,2.203557,44.91,2.562229,2.491341,1.374576,,
42333.6128,2.384699,44.911,2.602515,2.506428,1.389663,,
42333.6128,2.379667,44.912,2.532015,2.531573,1.384634,,
42333.6128,2.414889,44.913,2.562229,2.531573,1.384634,,
42333.6128,2.450111,44.914,2.642801,2.44608,1.384634,,
42333.6128,2.465206,44.915,2.723373,2.400819,1.379605,,
42333.6128,2.495396,44.916,2.733445,2.441051,1.379605,,
42333.6128,2.445079,44.917,2.516907,2.486312,1.384634,,
42333.6128,2.465206,44.918,2.547122,2.506428,1.384634,,
42333.6128,2.414889,44.919,2.516907,2.541631,1.389663,,
42333.6128,2.414889,44.92,2.476621,2.576834,1.384634,,
42333.6128,2.379667,44.921,2.516907,2.556718,1.384634,,
42333.6128,2.409857,44.922,2.597479,2.511457,1.379605,,
42333.6128,2.41992,44.923,2.713302,2.471225,1.389663,,
42333.6128,2.440047,44.924,2.733445,2.405848,1.384634,,
42333.6128,2.445079,44.925,2.718338,2.400819,1.399721,,
42333.6128,2.384699,44.926,2.582372,2.415906,1.384634,,
42333.6128,2.304191,44.927,2.557193,2.380703,1.384634,,
42333.6128,2.35954,44.928,2.572301,2.350529,1.379605,,
42333.6128,2.38973,44.929,2.587408,2.300239,1.379605,,
42333.6128,2.289096,44.93,2.698195,2.265035,1.389663,,
42333.6128,2.168335,44.931,2.567265,2.330413,1.384634,,
42333.6128,2.369603,44.932,2.552158,2.39579,1.384634,,
42333.6128,2.490365,44.933,2.607551,2.425964,1.384634,,
42333.6128,2.289096,44.934,2.728409,2.385732,1.379605,,
42333.6128,2.399794,44.935,2.748552,2.436022,1.389663,,
42333.6128,2.550745,44.936,2.521943,2.536602,1.389663,,
42333.6128,2.520555,44.937,2.401085,2.64724,1.384634,,
42333.6128,2.490365,44.938,2.421228,2.662327,1.389663,,
42333.6128,2.455142,44.939,2.521943,2.607008,1.384634,,
42333.6128,2.440047,44.94,2.577336,2.54666,1.379605,,
42333.6128,2.440047,44.941,2.66798,2.506428,1.389663,,
42333.6128,2.38973,44.942,2.622658,2.506428,1.384634,,
42333.6128,2.429984,44.943,2.521943,2.491341,1.379605,,
42333.6128,2.424952,44.944,2.552158,2.410877,1.394692,,
42333.6128,2.38973,44.945,2.748552,2.265035,1.389663,,
42333.6128,2.399794,44.946,2.844231,2.23989,1.379605,,
42333.6128,2.384699,44.947,2.597479,2.29521,1.389663,,
42333.6128,2.38973,44.948,2.617622,2.305268,1.389663,,
42333.6128,2.394762,44.949,2.647837,2.360587,1.384634,,
42333.6128,2.490365,44.95,2.562229,2.405848,1.399721,,
42333.6128,2.465206,44.951,2.70323,2.415906,1.384634,,
42333.6128,2.414889,44.952,2.647837,2.415906,1.379605,,
42333.6128,2.349477,44.953,2.627694,2.385732,1.394692,,
42333.6128,2.41992,44.954,2.748552,2.390761,1.384634,,
42333.6128,2.344445,44.955,2.587408,2.456138,1.384634,,
42333.6128,2.379667,44.956,2.411156,2.551689,1.384634,,
42333.6128,2.41992,44.957,2.481657,2.576834,1.384634,,
42333.6128,2.38973,44.958,2.481657,2.536602,1.384634,,
42333.6128,2.394762,44.959,2.597479,2.456138,1.389663,,
42333.6128,2.243811,44.96,2.617622,2.441051,1.379605,,
42333.6128,2.294128,44.961,2.552158,2.501399,1.379605,,
42333.6128,2.440047,44.962,2.532015,2.531573,1.384634,,
42333.6128,2.384699,44.963,2.542086,2.531573,1.394692,,
42333.6128,2.429984,44.964,2.612587,2.476254,1.389663,,
42333.6128,2.424952,44.965,2.713302,2.420935,1.389663,,
42333.6128,2.41992,44.966,2.688123,2.436022,1.384634,,
42333.6128,2.485333,44.967,2.572301,2.491341,1.384634,,
42333.6128,2.450111,44.968,2.516907,2.511457,1.384634,,
42333.6128,2.490365,44.969,2.506836,2.526544,1.389663,,
42333.6128,2.475269,44.97,2.511872,2.551689,1.379605,,
42333.6128,2.409857,44.971,2.532015,2.531573,1.394692,,
42333.6128,2.429984,44.972,2.652873,2.486312,1.379605,,
42333.6128,2.440047,44.973,2.698195,2.430993,1.384634,,
42333.6128,2.440047,44.974,2.768695,2.390761,1.384634,,
42333.6128,2.424952,44.975,2.678051,2.420935,1.394692,,
42333.6128,2.38973,44.976,2.46655,2.451109,1.384634,,
42333.6128,2.349477,44.977,2.602515,2.39579,1.389663,,
42333.6128,2.399794,44.978,2.577336,2.375674,1.384634,,
42333.6128,2.364572,44.979,2.577336,2.320355,1.384634,,
42333.6128,2.32935,44.98,2.688123,2.29018,1.379605,,
42333.6128,2.158272,44.981,2.582372,2.320355,1.379605,,
42333.6128,2.309223,44.982,2.567265,2.39579,1.379605,,
42333.6128,2.429984,44.983,2.592444,2.456138,1.374576,,
42333.6128,2.339413,44.984,2.637765,2.436022,1.384634,,
42333.6128,2.384699,44.985,2.678051,2.476254,1.389663,,
42333.6128,2.520555,44.986,2.532015,2.551689,1.384634,,
42333.6128,2.510491,44.987,2.451442,2.627124,1.379605,,
42333.6128,2.470237,44.988,2.461514,2.662327,1.389663,,
42333.6128,2.475269,44.989,2.486693,2.622095,1.379605,,
42333.6128,2.435016,44.99,2.602515,2.561747,1.384634,,
42333.6128,2.414889,44.991,2.657908,2.526544,1.384634,,
42333.6128,2.450111,44.992,2.587408,2.54666,1.384634,,
42333.6128,2.414889,44.993,2.46655,2.476254,1.384634,,
42333.6128,2.399794,44.994,2.698195,2.270065,1.389663,,
42333.6128,2.394762,44.995,2.970125,2.154397,1.379605,,
42333.6128,2.404825,44.996,2.793874,2.209716,1.394692,,
