TheTime,AIN0,,AIN1,AIN2,AIN3,,AVERAGE,AIN1,TIME,a
42333.62108,2.38973,20.714,2.577336,2.476254,1.384634,,,,,
42333.62108,2.414889,20.715,2.592444,2.476254,1.374576,,,,,
42333.62108,2.404825,20.716,2.567265,2.481283,1.379605,,,,,
42333.62108,2.404825,20.717,2.567265,2.476254,1.379605,,,,,
42333.62108,2.41992,20.718,2.602515,2.471225,1.384634,,,,,
42333.62108,2.41992,20.719,2.607551,2.466196,1.394692,,,,,
42333.62108,2.435016,20.72,2.587408,2.471225,1.384634,,,,,
42333.62108,2.429984,20.721,2.607551,2.456138,1.389663,,,,,
42333.62108,2.41992,20.722,2.637765,2.425964,1.379605,,,,,
42333.62108,2.424952,20.723,2.63273,2.430993,1.374576,,,,,
42333.62108,2.414889,20.724,2.612587,2.436022,1.374576,,,,,
42333.62108,2.399794,20.725,2.602515,2.436022,1.389663,,,,,
42333.62108,2.399794,20.726,2.622658,2.410877,1.389663,,,,,
42333.62108,2.384699,20.727,2.647837,2.39579,1.389663,,,,,
42333.62108,2.319286,20.728,2.652873,2.39579,1.379605,,,,,
42333.62108,2.339413,20.729,2.567265,2.425964,1.384634,,,,,
42333.62108,2.38973,20.73,2.521943,2.466196,1.384634,,,,,
42333.62108,2.41992,20.731,2.521943,2.481283,1.384634,,,,,
42333.62108,2.409857,20.732,2.577336,2.476254,1.379605,,,,,
42333.62108,2.384699,20.733,2.602515,2.461167,1.379605,,,,,
42333.62108,2.414889,20.734,2.597479,2.471225,1.384634,,,,,
42333.62108,2.409857,20.735,2.572301,2.486312,1.379605,,,,,
42333.62108,2.414889,20.736,2.542086,2.501399,1.384634,,,,,
42333.62108,2.399794,20.737,2.557193,2.511457,1.379605,,,,,
42333.62108,2.394762,20.738,2.572301,2.501399,1.394692,,,,,
42333.62108,2.409857,20.739,2.597479,2.471225,1.389663,,,,,
42333.62108,2.399794,20.74,2.617622,2.456138,1.384634,,,,,
42333.62108,2.41992,20.741,2.652873,2.441051,1.384634,,,,,
42333.62108,2.429984,20.742,2.612587,2.451109,1.389663,,,,,
42333.62108,2.440047,20.743,2.587408,2.441051,1.374576,,,,,
42333.62108,2.445079,20.744,2.622658,2.405848,1.394692,,,,,
42333.62108,2.41992,20.745,2.673016,2.385732,1.379605,,,,,
42333.62108,2.414889,20.746,2.673016,2.375674,1.394692,,,,,
42333.62108,2.384699,20.747,2.622658,2.385732,1.389663,,,,,
42333.62108,2.38973,20.748,2.607551,2.400819,1.384634,,,,,
42333.62108,2.409857,20.749,2.617622,2.410877,1.384634,,,,,
42333.62108,2.440047,20.75,2.587408,2.441051,1.389663,,,,,
42333.62108,2.414889,20.751,2.592444,2.441051,1.389663,,,,,
42333.62108,2.404825,20.752,2.617622,2.436022,1.374576,,,,,
42333.62108,2.384699,20.753,2.66798,2.400819,1.389663,,,,,
42333.62108,2.399794,20.754,2.652873,2.410877,1.389663,,,,,
42333.62108,2.38973,20.755,2.552158,2.456138,1.374576,,,,,
42333.62108,2.364572,20.756,2.542086,2.471225,1.379605,,,,,
42333.62108,2.429984,20.757,2.552158,2.471225,1.389663,,,,,
42333.62108,2.41992,20.758,2.592444,2.461167,1.384634,,,,,
42333.62108,2.384699,20.759,2.597479,2.466196,1.384634,,,,,
42333.62108,2.379667,20.76,2.582372,2.476254,1.379605,,,,,
42333.62108,2.384699,20.761,2.577336,2.481283,1.394692,,,,,
42333.62108,2.404825,20.762,2.567265,2.476254,1.379605,,,,,
42333.62108,2.379667,20.763,2.587408,2.476254,1.384634,,,,,
42333.62108,2.379667,20.764,2.567265,2.481283,1.394692,,,,,
42333.62108,2.404825,20.765,2.562229,2.486312,1.394692,,,,,
42333.62108,2.409857,20.766,2.552158,2.501399,1.384634,,,,,
42333.62108,2.399794,20.767,2.557193,2.49637,1.379605,,,,,
42333.62108,2.414889,20.768,2.597479,2.481283,1.379605,,,,,
42333.62108,2.429984,20.769,2.63273,2.471225,1.389663,,,,,
42333.62108,2.429984,20.77,2.612587,2.471225,1.384634,,,,,
42333.62108,2.424952,20.771,2.602515,2.461167,1.384634,,,,,
42333.62108,2.424952,20.772,2.627694,2.44608,1.384634,,,,,
42333.62108,2.429984,20.773,2.627694,2.44608,1.384634,,,,,
42333.62108,2.404825,20.774,2.612587,2.44608,1.384634,,,,,
42333.62108,2.409857,20.775,2.607551,2.436022,1.389663,,,,,
42333.62108,2.379667,20.776,2.622658,2.420935,1.384634,,,,,
42333.62108,2.379667,20.777,2.637765,2.39579,1.379605,,,,,
42333.62108,2.324318,20.778,2.657908,2.385732,1.384634,,,,,
42333.62108,2.32935,20.779,2.572301,2.420935,1.384634,,,,,
42333.62108,2.379667,20.78,2.506836,2.476254,1.379605,,,,,
42333.62108,2.409857,20.781,2.506836,2.486312,1.389663,,,,,
42333.62108,2.409857,20.782,2.572301,2.466196,1.379605,,,,,
42333.62108,2.38973,20.783,2.622658,2.456138,1.384634,,,,,
42333.62109,2.414889,20.784,2.597479,2.471225,1.384634,,,,,
42333.62109,2.424952,20.785,2.562229,2.486312,1.384634,,,,,
42333.62109,2.409857,20.786,2.542086,2.486312,1.389663,,,,,
42333.62109,2.424952,20.787,2.597479,2.471225,1.384634,,,,,
42333.62109,2.404825,20.788,2.612587,2.466196,1.389663,,,,,
42333.62109,2.404825,20.789,2.607551,2.456138,1.389663,,,,,
42333.62109,2.404825,20.79,2.602515,2.44608,1.384634,,,,,
42333.62109,2.409857,20.791,2.622658,2.441051,1.384634,,,,,
42333.62109,2.435016,20.792,2.627694,2.425964,1.384634,,,,,
42333.62109,2.445079,20.793,2.637765,2.405848,1.379605,,,,,
42333.62109,2.440047,20.794,2.622658,2.405848,1.389663,,,,,
42333.62109,2.424952,20.795,2.637765,2.39579,1.384634,,,,,
42333.62109,2.394762,20.796,2.637765,2.390761,1.384634,,,,,
42333.62109,2.384699,20.797,2.617622,2.39579,1.389663,,,,,
42333.62109,2.384699,20.798,2.617622,2.410877,1.379605,,,,,
42333.62109,2.399794,20.799,2.612587,2.415906,1.394692,,,,,
42333.62109,2.424952,20.8,2.592444,2.451109,1.394692,,,,,
42333.62109,2.414889,20.801,2.592444,2.451109,1.379605,,,,,
42333.62109,2.414889,20.802,2.607551,2.441051,1.379605,,,,,
42333.62109,2.379667,20.803,2.652873,2.400819,1.384634,,,,,
42333.62109,2.404825,20.804,2.657908,2.405848,1.379605,,,,,
42333.62109,2.38973,20.805,2.572301,2.436022,1.384634,,,,,
42333.62109,2.374635,20.806,2.552158,2.466196,1.384634,,,,,
42333.62109,2.399794,20.807,2.567265,2.476254,1.379605,,,,,
42333.62109,2.424952,20.808,2.587408,2.466196,1.389663,,,,,
42333.62109,2.394762,20.809,2.587408,2.461167,1.384634,,,,,
42333.62109,2.384699,20.81,2.582372,2.476254,1.389663,,,,,
42333.62109,2.384699,20.811,2.572301,2.486312,1.384634,,,,,
42333.62109,2.409857,20.812,2.557193,2.501399,1.379605,,,,,
42333.62109,2.394762,20.813,2.572301,2.491341,1.389663,,,,,
42333.62109,2.38973,20.814,2.587408,2.471225,1.379605,,,,,
42333.62109,2.384699,20.815,2.582372,2.486312,1.384634,,,,,
42333.62109,2.399794,20.816,2.562229,2.486312,1.379605,,,,,
42333.62109,2.404825,20.817,2.567265,2.491341,1.374576,,,,,
42333.62109,2.409857,20.818,2.607551,2.471225,1.384634,,,,,
42333.62109,2.41992,20.819,2.597479,2.476254,1.389663,,,,,
42333.62109,2.429984,20.82,2.582372,2.471225,1.384634,,,,,
42333.62109,2.440047,20.821,2.597479,2.466196,1.384634,,,,,
42333.62109,2.424952,20.822,2.63273,2.441051,1.384634,,,,,
42333.62109,2.409857,20.823,2.622658,2.441051,1.379605,,,,,
42333.62109,2.399794,20.824,2.602515,2.436022,1.384634,,,,,
42333.62109,2.409857,20.825,2.612587,2.44608,1.389663,,,,,
42333.62109,2.384699,20.826,2.612587,2.425964,1.394692,,,,,
42333.62109,2.384699,20.827,2.642801,2.39579,1.379605,,,,,
42333.62109,2.349477,20.828,2.657908,2.390761,1.389663,,,,,
42333.62109,2.339413,20.829,2.592444,2.410877,1.389663,,,,,
42333.62109,2.379667,20.83,2.532015,2.466196,1.374576,,,,,
42333.62109,2.409857,20.831,2.521943,2.476254,1.384634,,,,,
42333.62109,2.409857,20.832,2.572301,2.476254,1.379605,,,,,
42333.62109,2.399794,20.833,2.597479,2.466196,1.384634,,,,,
42333.62109,2.409857,20.834,2.597479,2.471225,1.384634,,,,,
42333.62109,2.435016,20.835,2.572301,2.481283,1.379605,,,,,
42333.62109,2.409857,20.836,2.547122,2.49637,1.394692,,,,,
42333.62109,2.429984,20.837,2.582372,2.481283,1.384634,,,,,
42333.62109,2.414889,20.838,2.602515,2.471225,1.394692,,,,,
42333.62109,2.399794,20.839,2.607551,2.456138,1.384634,,,,,
42333.62109,2.399794,20.84,2.612587,2.456138,1.384634,,,,,
42333.62109,2.409857,20.841,2.612587,2.451109,1.384634,,,,,
42333.62109,2.414889,20.842,2.602515,2.451109,1.389663,,,,,
42333.62109,2.445079,20.843,2.612587,2.420935,1.389663,,,,,
42333.62109,2.435016,20.844,2.652873,2.39579,1.389663,,,,,
42333.62109,2.414889,20.845,2.66798,2.390761,1.374576,,,,,
42333.62109,2.404825,20.846,2.637765,2.380703,1.384634,,,,,
42333.62109,2.379667,20.847,2.602515,2.390761,1.384634,,,,,
42333.62109,2.38973,20.848,2.607551,2.405848,1.384634,,,,,
42333.62109,2.414889,20.849,2.622658,2.415906,1.384634,,,,,
42333.62109,2.424952,20.85,2.587408,2.436022,1.389663,,,,,
42333.62109,2.41992,20.851,2.582372,2.451109,1.384634,,,,,
42333.62109,2.404825,20.852,2.607551,2.44608,1.379605,,,,,
42333.62109,2.384699,20.853,2.647837,2.410877,1.379605,,,,,
42333.62109,2.38973,20.854,2.662944,2.39579,1.379605,,,,,
42333.62109,2.38973,20.855,2.572301,2.441051,1.379605,,,,,
42333.62109,2.374635,20.856,2.542086,2.466196,1.394692,,,,,
42333.62109,2.399794,20.857,2.542086,2.471225,1.384634,,,,,
42333.62109,2.41992,20.858,2.577336,2.466196,1.384634,,,,,
42333.62109,2.424952,20.859,2.602515,2.456138,1.389663,,,,,
42333.62109,2.384699,20.86,2.597479,2.466196,1.384634,,,,,
42333.62109,2.379667,20.861,2.582372,2.476254,1.394692,,,,,
42333.62109,2.38973,20.862,2.542086,2.49637,1.384634,,,,,
42333.62109,2.38973,20.863,2.557193,2.486312,1.394692,,,,,
42333.62109,2.384699,20.864,2.572301,2.486312,1.384634,,,,,
42333.62109,2.379667,20.865,2.572301,2.481283,1.384634,,,,,
42333.62109,2.394762,20.866,2.582372,2.476254,1.384634,,,,,
42333.62109,2.41992,20.867,2.577336,2.486312,1.379605,,,,,
42333.62109,2.414889,20.868,2.587408,2.481283,1.389663,,,,,
42333.62109,2.41992,20.869,2.592444,2.481283,1.394692,,,,,
42333.62109,2.435016,20.87,2.587408,2.476254,1.384634,,,,,
42333.62109,2.445079,20.871,2.592444,2.471225,1.384634,,,,,
42333.62109,2.435016,20.872,2.622658,2.456138,1.384634,,,,,
42333.62109,2.399794,20.873,2.637765,2.436022,1.384634,,,,,
42333.62109,2.414889,20.874,2.63273,2.425964,1.384634,,,,,
42333.62109,2.414889,20.875,2.602515,2.436022,1.384634,,,,,
42333.62109,2.394762,20.876,2.597479,2.430993,1.389663,,,,,
42333.62109,2.38973,20.877,2.627694,2.410877,1.384634,,,,,
42333.62109,2.369603,20.878,2.652873,2.385732,1.379605,,,,,
42333.62109,2.354508,20.879,2.627694,2.400819,1.384634,,,,,
42333.62109,2.384699,20.88,2.53705,2.461167,1.389663,,,,,
42333.62109,2.384699,20.881,2.506836,2.481283,1.389663,,,,,
42333.62109,2.414889,20.882,2.542086,2.476254,1.384634,,,,,
42333.62109,2.394762,20.883,2.582372,2.466196,1.389663,,,,,
42333.62109,2.384699,20.884,2.612587,2.461167,1.384634,,,,,
42333.62109,2.414889,20.885,2.582372,2.476254,1.379605,,,,,
42333.62109,2.435016,20.886,2.562229,2.476254,1.389663,,,,,
42333.62109,2.41992,20.887,2.577336,2.486312,1.384634,,,,,
42333.62109,2.435016,20.888,2.597479,2.476254,1.394692,,,,,
42333.62109,2.424952,20.889,2.597479,2.461167,1.379605,,,,,
42333.62109,2.399794,20.89,2.602515,2.451109,1.379605,,,,,
42333.62109,2.399794,20.891,2.617622,2.441051,1.394692,,,,,
42333.62109,2.404825,20.892,2.622658,2.436022,1.379605,,,,,
42333.62109,2.414889,20.893,2.602515,2.430993,1.389663,,,,,
42333.62109,2.440047,20.894,2.642801,2.405848,1.389663,,,,,
42333.62109,2.41992,20.895,2.66798,2.380703,1.389663,,,,,
42333.62109,2.414889,20.896,2.657908,2.375674,1.384634,,,,,
42333.62109,2.384699,20.897,2.602515,2.400819,1.384634,,,,,
42333.62109,2.394762,20.898,2.607551,2.405848,1.394692,,,,,
42333.62109,2.414889,20.899,2.602515,2.415906,1.384634,,,,,
42333.62109,2.435016,20.9,2.587408,2.44608,1.389663,,,,,
42333.62109,2.414889,20.901,2.582372,2.466196,1.394692,,,,,
42333.62109,2.399794,20.902,2.592444,2.466196,1.379605,,,,,
42333.62109,2.394762,20.903,2.63273,2.436022,1.389663,,,,,
42333.62109,2.374635,20.904,2.688123,2.400819,1.384634,,,,,
42333.62109,2.38973,20.905,2.612587,2.425964,1.379605,,,,,
42333.62109,2.384699,20.906,2.552158,2.456138,1.379605,,,,,
42333.62109,2.409857,20.907,2.53705,2.476254,1.384634,,,,,
42333.62109,2.41992,20.908,2.577336,2.466196,1.384634,,,,,
42333.62109,2.38973,20.909,2.607551,2.456138,1.379605,,,,,
42333.62109,2.399794,20.91,2.602515,2.466196,1.384634,,,,,
42333.62109,2.35954,20.911,2.607551,2.476254,1.379605,,,,,
42333.62109,2.384699,20.912,2.572301,2.476254,1.384634,,,,,
42333.62109,2.399794,20.913,2.572301,2.466196,1.389663,,,,,
42333.62109,2.384699,20.914,2.577336,2.481283,1.384634,,,,,
42333.62109,2.38973,20.915,2.572301,2.481283,1.384634,,,,,
42333.62109,2.394762,20.916,2.572301,2.476254,1.379605,,,,,
42333.62109,2.394762,20.917,2.562229,2.49637,1.384634,,,,,
42333.62109,2.41992,20.918,2.572301,2.486312,1.374576,,,,,
42333.62109,2.41992,20.919,2.577336,2.506428,1.389663,,,,,
42333.62109,2.424952,20.92,2.587408,2.486312,1.389663,,,,,
42333.62109,2.429984,20.921,2.612587,2.471225,1.379605,,,,,
42333.62109,2.414889,20.922,2.617622,2.44608,1.379605,,,,,
42333.62109,2.424952,20.923,2.63273,2.430993,1.389663,,,,,
42333.62109,2.404825,20.924,2.627694,2.441051,1.384634,,,,,
42333.62109,2.404825,20.925,2.607551,2.436022,1.394692,,,,,
42333.62109,2.414889,20.926,2.597479,2.425964,1.384634,,,,,
42333.62109,2.394762,20.927,2.617622,2.420935,1.384634,,,,,
42333.62109,2.369603,20.928,2.642801,2.39579,1.379605,,,,,
42333.62109,2.339413,20.929,2.607551,2.405848,1.384634,,,,,
42333.62109,2.394762,20.93,2.562229,2.436022,1.384634,,,,,
42333.62109,2.394762,20.931,2.526979,2.466196,1.384634,,,,,
42333.62109,2.399794,20.932,2.562229,2.476254,1.389663,,,,,
42333.62109,2.399794,20.933,2.577336,2.466196,1.389663,,,,,
42333.62109,2.404825,20.934,2.582372,2.481283,1.379605,,,,,
42333.62109,2.394762,20.935,2.577336,2.481283,1.384634,,,,,
42333.62109,2.414889,20.936,2.557193,2.49637,1.379605,,,,,
42333.62109,2.41992,20.937,2.577336,2.486312,1.384634,,,,,
42333.62109,2.394762,20.938,2.602515,2.481283,1.394692,,,,,
42333.62109,2.435016,20.939,2.607551,2.461167,1.389663,,,,,
42333.62109,2.404825,20.94,2.577336,2.456138,1.384634,,,,,
42333.62109,2.414889,20.941,2.607551,2.44608,1.389663,,,,,
42333.62109,2.429984,20.942,2.617622,2.430993,1.389663,,,,,
42333.62109,2.429984,20.943,2.607551,2.425964,1.389663,,,,,
42333.62109,2.435016,20.944,2.622658,2.410877,1.389663,,,,,
42333.62109,2.41992,20.945,2.662944,2.390761,1.384634,,,,,
42333.62109,2.404825,20.946,2.66798,2.385732,1.379605,,,,,
42333.62109,2.38973,20.947,2.617622,2.390761,1.374576,,,,,
42333.62109,2.394762,20.948,2.602515,2.405848,1.389663,,,,,
42333.62109,2.394762,20.949,2.587408,2.420935,1.384634,,,,,
42333.62109,2.424952,20.95,2.597479,2.430993,1.384634,,,,,
42333.62109,2.41992,20.951,2.607551,2.436022,1.384634,,,,,
42333.62109,2.399794,20.952,2.602515,2.441051,1.389663,,,,,
42333.62109,2.394762,20.953,2.617622,2.425964,1.384634,,,,,
42333.62109,2.379667,20.954,2.642801,2.420935,1.379605,,,,,
42333.62109,2.394762,20.955,2.607551,2.425964,1.389663,,,,,
42333.62109,2.38973,20.956,2.572301,2.456138,1.379605,,,,,
42333.62109,2.399794,20.957,2.557193,2.481283,1.384634,,,,,
42333.62109,2.424952,20.958,2.562229,2.481283,1.384634,,,,,
42333.62109,2.394762,20.959,2.582372,2.471225,1.379605,,,,,
42333.62109,2.399794,20.96,2.592444,2.461167,1.379605,,,,,
42333.62109,2.384699,20.961,2.582372,2.476254,1.379605,,,,,
42333.62109,2.379667,20.962,2.577336,2.486312,1.384634,,,,,
42333.62109,2.384699,20.963,2.587408,2.49637,1.389663,,,,,
42333.62109,2.38973,20.964,2.567265,2.486312,1.389663,,,,,
42333.62109,2.394762,20.965,2.572301,2.486312,1.379605,,,,,
42333.62109,2.409857,20.966,2.572301,2.49637,1.384634,,,,,
42333.62109,2.404825,20.967,2.562229,2.49637,1.384634,,,,,
42333.62109,2.414889,20.968,2.602515,2.471225,1.384634,,,,,
42333.62109,2.429984,20.969,2.612587,2.466196,1.389663,,,,,
42333.62109,2.41992,20.97,2.607551,2.456138,1.389663,,,,,
42333.62109,2.429984,20.971,2.602515,2.456138,1.394692,,,,,
42333.62109,2.435016,20.972,2.597479,2.456138,1.384634,,,,,
42333.62109,2.435016,20.973,2.612587,2.44608,1.384634,,,,,
42333.62109,2.414889,20.974,2.607551,2.441051,1.379605,,,,,
42333.62109,2.404825,20.975,2.602515,2.436022,1.394692,,,,,
42333.62109,2.394762,20.976,2.612587,2.430993,1.384634,,,,,
42333.62109,2.394762,20.977,2.642801,2.410877,1.394692,,,,,
42333.62109,2.364572,20.978,2.652873,2.390761,1.389663,,,,,
42333.62109,2.344445,20.979,2.617622,2.415906,1.384634,,,,,
42333.62109,2.344445,20.98,2.542086,2.461167,1.379605,,,,,
42333.62109,2.38973,20.981,2.516907,2.476254,1.389663,,,,,
42333.62109,2.424952,20.982,2.53705,2.491341,1.384634,,,,,
42333.62109,2.394762,20.983,2.582372,2.476254,1.389663,,,,,
42333.62109,2.38973,20.984,2.592444,2.486312,1.379605,,,,,
42333.62109,2.409857,20.985,2.587408,2.491341,1.384634,,,,,
42333.62109,2.399794,20.986,2.552158,2.49637,1.379605,,,,,
42333.62109,2.409857,20.987,2.572301,2.481283,1.384634,,,,,
42333.62109,2.414889,20.988,2.592444,2.466196,1.389663,,,,,
42333.62109,2.409857,20.989,2.612587,2.456138,1.384634,,,,,
42333.62109,2.404825,20.99,2.617622,2.44608,1.379605,,,,,
42333.62109,2.424952,20.991,2.627694,2.451109,1.379605,,,,,
42333.62109,2.414889,20.992,2.602515,2.44608,1.384634,,,,,
42333.62109,2.429984,20.993,2.597479,2.441051,1.379605,,,,,
42333.62109,2.435016,20.994,2.612587,2.420935,1.389663,,,,,
42333.62109,2.41992,20.995,2.63273,2.385732,1.389663,,,,,
42333.62109,2.414889,20.996,2.66798,2.380703,1.384634,,,,,
42333.62109,2.38973,20.997,2.63273,2.390761,1.384634,,,,,
42333.62109,2.38973,20.998,2.622658,2.39579,1.379605,,,,,
42333.62109,2.399794,20.999,2.597479,2.415906,1.379605,,,,,
42333.62109,2.435016,21,2.577336,2.44608,1.379605,,,,,
42333.62109,2.450111,21.001,2.577336,2.451109,1.379605,,,,,
42333.62109,2.409857,21.002,2.612587,2.44608,1.389663,,,,,
42333.62109,2.394762,21.003,2.647837,2.415906,1.384634,,,,,
42333.62109,2.384699,21.004,2.662944,2.405848,1.389663,,,,,
42333.62109,2.399794,21.005,2.587408,2.436022,1.384634,,,,,
42333.62109,2.374635,21.006,2.567265,2.461167,1.384634,,,,,
42333.62109,2.384699,21.007,2.557193,2.476254,1.379605,,,,,
42333.62109,2.424952,21.008,2.577336,2.466196,1.384634,,,,,
42333.62109,2.404825,21.009,2.592444,2.471225,1.384634,,,,,
42333.62109,2.399794,21.01,2.587408,2.466196,1.384634,,,,,
42333.62109,2.394762,21.011,2.572301,2.471225,1.379605,,,,,
42333.62109,2.394762,21.012,2.567265,2.471225,1.379605,,,,,
42333.62109,2.399794,21.013,2.572301,2.481283,1.394692,,,,,
42333.62109,2.374635,21.014,2.552158,2.491341,1.389663,,,,,
42333.62109,2.384699,21.015,2.557193,2.481283,1.384634,,,,,
42333.62109,2.409857,21.016,2.572301,2.476254,1.389663,,,,,
42333.62109,2.414889,21.017,2.582372,2.486312,1.384634,,,,,
42333.62109,2.409857,21.018,2.587408,2.476254,1.384634,,,,,
42333.62109,2.429984,21.019,2.602515,2.471225,1.389663,,,,,
42333.62109,2.424952,21.02,2.602515,2.471225,1.384634,,,,,
42333.62109,2.41992,21.021,2.597479,2.471225,1.379605,,,,,
42333.62109,2.424952,21.022,2.622658,2.44608,1.389663,,,,,
42333.62109,2.41992,21.023,2.637765,2.430993,1.389663,,,,,
42333.62109,2.404825,21.024,2.627694,2.420935,1.384634,,,,,
42333.62109,2.394762,21.025,2.617622,2.436022,1.399721,,,,,
42333.62109,2.399794,21.026,2.607551,2.425964,1.379605,,,,,
42333.62109,2.399794,21.027,2.63273,2.410877,1.384634,,,,,
42333.62109,2.369603,21.028,2.652873,2.390761,1.379605,,,,,
42333.62109,2.349477,21.029,2.607551,2.405848,1.394692,,,,,
42333.62109,2.384699,21.03,2.547122,2.44608,1.384634,,,,,
42333.62109,2.404825,21.031,2.521943,2.471225,1.384634,,,,,
42333.62109,2.409857,21.032,2.572301,2.476254,1.374576,,,,,
42333.62109,2.38973,21.033,2.607551,2.471225,1.379605,,,,,
42333.62109,2.404825,21.034,2.597479,2.476254,1.384634,,,,,
42333.62109,2.41992,21.035,2.577336,2.491341,1.389663,,,,,
42333.62109,2.399794,21.036,2.542086,2.491341,1.389663,,,,,
42333.62109,2.429984,21.037,2.572301,2.491341,1.384634,,,,,
42333.62109,2.414889,21.038,2.592444,2.476254,1.389663,,,,,
42333.62109,2.399794,21.039,2.582372,2.466196,1.379605,,,,,
42333.62109,2.404825,21.04,2.592444,2.466196,1.374576,,,,,
42333.62109,2.409857,21.041,2.642801,2.441051,1.384634,,,,,
42333.62109,2.409857,21.042,2.612587,2.44608,1.384634,,,,,
42333.62109,2.429984,21.043,2.587408,2.430993,1.384634,,,,,
42333.62109,2.429984,21.044,2.607551,2.420935,1.389663,,,,,
42333.62109,2.41992,21.045,2.657908,2.385732,1.384634,,,,,
42333.62109,2.424952,21.046,2.713302,2.355558,1.379605,,,,,
42333.62109,2.384699,21.047,2.657908,2.360587,1.394692,,,,,
42333.62109,2.384699,21.048,2.617622,2.390761,1.389663,,,,,
42333.62109,2.409857,21.049,2.582372,2.415906,1.384634,,,,,
42333.62109,2.41992,21.05,2.577336,2.441051,1.394692,,,,,
42333.62109,2.445079,21.051,2.592444,2.451109,1.384634,,,,,
42333.62109,2.414889,21.052,2.617622,2.425964,1.384634,,,,,
42333.62109,2.394762,21.053,2.652873,2.420935,1.389663,,,,,
42333.62109,2.384699,21.054,2.642801,2.410877,1.389663,,,,,
42333.62109,2.384699,21.055,2.592444,2.44608,1.384634,,,,,
42333.62109,2.379667,21.056,2.557193,2.461167,1.384634,,,,,
42333.62109,2.384699,21.057,2.547122,2.481283,1.389663,,,,,
42333.62109,2.414889,21.058,2.567265,2.476254,1.384634,,,,,
42333.62109,2.409857,21.059,2.582372,2.471225,1.384634,,,,,
